"","X1","txn_id","customer_id","trans_date","tran_amount"
"7236",32280,32280,"CS2183","15-Oct-12",52
"7237",32282,32282,"CS5569","28-Aug-14",36
"7238",32286,32286,"CS4354","01-Jun-13",67
"7239",32287,32287,"CS2223","27-Jul-13",102
"7240",32290,32290,"CS2294","06-Feb-15",69
"7241",32292,32292,"CS2904","10-Mar-15",36
"7242",32301,32301,"CS5630","21-May-14",68
"7243",32309,32309,"CS1327","01-Jun-12",48
"7244",32312,32312,"CS4590","09-May-12",46
"7245",32313,32313,"CS5348","03-Feb-13",67
"7246",32322,32322,"CS2899","22-Jan-13",82
"7247",32333,32333,"CS2462","21-Aug-12",45
"7248",32341,32341,"CS3076","27-Nov-12",102
"7249",32344,32344,"CS5046","20-Mar-14",39
"7250",32349,32349,"CS5104","31-May-13",35
"7251",32357,32357,"CS2863","07-Aug-11",66
"7252",32363,32363,"CS4215","22-Sep-12",64
"7253",32368,32368,"CS6056","04-Dec-13",91
"7254",32369,32369,"CS5385","24-May-11",49
"7255",32376,32376,"CS5563","16-Aug-13",67
"7256",32382,32382,"CS1871","28-Jun-13",83
"7257",32383,32383,"CS5184","16-May-13",52
"7258",32386,32386,"CS3455","29-May-14",37
"7259",32387,32387,"CS5211","17-May-14",42
"7260",32395,32395,"CS1909","18-Oct-12",97
"7261",32396,32396,"CS2887","26-Apr-12",44
"7262",32397,32397,"CS4563","22-Mar-14",54
"7263",32412,32412,"CS5777","07-Apr-14",101
"7264",32413,32413,"CS5565","09-Oct-12",82
"7265",32414,32414,"CS5910","26-Jun-13",89
"7266",32418,32418,"CS1735","31-Oct-12",40
"7267",32429,32429,"CS5547","16-Jun-14",57
"7268",32436,32436,"CS1508","01-Jul-13",45
"7269",32437,32437,"CS1273","28-Jan-12",42
"7270",32443,32443,"CS2291","16-Oct-14",97
"7271",32444,32444,"CS2540","17-Aug-14",60
"7272",32449,32449,"CS3595","10-Mar-15",96
"7273",32457,32457,"CS2771","10-Nov-14",75
"7274",32458,32458,"CS4389","25-Dec-13",51
"7275",32463,32463,"CS2148","04-Aug-12",82
"7276",32464,32464,"CS4200","08-Dec-11",91
"7277",32467,32467,"CS3450","05-Jan-13",100
"7278",32470,32470,"CS4587","14-Jun-13",42
"7279",32478,32478,"CS4540","23-Dec-11",99
"7280",32479,32479,"CS4905","08-Aug-14",36
"7281",32483,32483,"CS3104","04-Jan-12",71
"7282",32489,32489,"CS1488","03-Mar-15",65
"7283",32491,32491,"CS1710","07-Jan-12",39
"7284",32498,32498,"CS4292","07-Sep-14",48
"7285",32505,32505,"CS1721","24-Jan-13",82
"7286",32518,32518,"CS1696","12-Jun-13",99
"7287",32528,32528,"CS5359","05-Jan-12",57
"7288",32529,32529,"CS2328","13-Jul-13",74
"7289",32539,32539,"CS4980","19-Sep-11",69
"7290",32540,32540,"CS1854","11-Nov-12",86
"7291",32545,32545,"CS6009","04-Apr-13",49
"7292",32550,32550,"CS1693","01-Jun-12",57
"7293",32553,32553,"CS5370","07-Feb-13",85
"7294",32554,32554,"CS4102","21-Sep-14",84
"7295",32557,32557,"CS3158","25-May-13",63
"7296",32563,32563,"CS3641","04-Sep-14",51
"7297",32565,32565,"CS1337","30-Jul-12",84
"7298",32567,32567,"CS4245","15-Sep-11",36
"7299",32568,32568,"CS5919","04-Sep-12",102
"7300",32573,32573,"CS3658","16-Dec-14",36
"7301",32579,32579,"CS5810","16-Oct-14",103
"7302",32585,32585,"CS1343","05-Jul-13",104
"7303",32589,32589,"CS1893","25-Jun-14",81
"7304",32590,32590,"CS6098","03-Jan-15",100
"7305",32606,32606,"CS5930","03-Mar-13",93
"7306",32614,32614,"CS3331","23-Feb-12",83
"7307",32620,32620,"CS5465","27-Nov-14",52
"7308",32629,32629,"CS2720","29-Jun-12",59
"7309",32630,32630,"CS3635","19-Nov-13",39
"7310",32636,32636,"CS5408","10-Jun-14",77
"7311",32639,32639,"CS1948","10-Jan-13",50
"7312",32641,32641,"CS3184","28-Apr-14",92
"7313",32642,32642,"CS4421","19-Dec-11",103
"7314",32645,32645,"CS1257","26-Aug-14",77
"7315",32648,32648,"CS4897","20-Apr-12",57
"7316",32652,32652,"CS5489","15-Nov-14",43
"7317",32662,32662,"CS2066","14-Oct-11",36
"7318",32674,32674,"CS2897","17-Feb-15",62
"7319",32675,32675,"CS6040","19-Jan-15",56
"7320",32677,32677,"CS1654","15-Dec-12",54
"7321",32683,32683,"CS1984","17-Jun-11",35
"7322",32684,32684,"CS1903","28-May-12",91
"7323",32702,32702,"CS2357","31-Dec-13",40
"7324",32705,32705,"CS3593","20-May-14",97
"7325",32710,32710,"CS4908","10-Apr-14",101
"7326",32711,32711,"CS1322","26-Aug-14",52
"7327",32715,32715,"CS2578","21-Dec-14",57
"7328",32720,32720,"CS5068","07-Feb-13",59
"7329",32721,32721,"CS2515","09-Nov-14",68
"7330",32725,32725,"CS4372","19-Nov-12",45
"7331",32728,32728,"CS1997","13-Mar-12",36
"7332",32737,32737,"CS1128","15-Jul-13",38
"7333",32738,32738,"CS6096","20-Jul-12",64
"7334",32752,32752,"CS4320","21-Oct-14",73
"7335",32755,32755,"CS3673","23-Mar-12",91
"7336",32763,32763,"CS1549","21-Aug-13",55
"7337",32765,32765,"CS3826","07-Feb-15",69
"7338",32768,32768,"CS2168","17-Oct-11",74
"7339",32770,32770,"CS3964","21-Mar-12",105
"7340",32771,32771,"CS1219","28-Feb-14",100
"7341",32774,32774,"CS2437","04-Oct-14",95
"7342",32783,32783,"CS2026","11-Jul-12",86
"7343",32784,32784,"CS5922","19-Oct-13",94
"7344",32785,32785,"CS1680","09-May-12",51
"7345",32786,32786,"CS5131","16-Sep-14",73
"7346",32787,32787,"CS4708","04-Nov-14",62
"7347",32792,32792,"CS2373","10-Sep-11",37
"7348",32794,32794,"CS4839","15-Feb-13",48
"7349",32797,32797,"CS5894","12-Jan-15",84
"7350",32799,32799,"CS4123","19-Nov-13",71
"7351",32804,32804,"CS2927","19-Nov-11",53
"7352",32808,32808,"CS1977","15-Feb-13",81
"7353",32812,32812,"CS4043","24-Jan-12",81
"7354",32821,32821,"CS2776","28-Feb-12",56
"7355",32826,32826,"CS4732","11-Jun-14",95
"7356",32827,32827,"CS5624","19-Jul-11",86
"7357",32834,32834,"CS4376","30-Apr-13",81
"7358",32836,32836,"CS2345","15-Jan-12",93
"7359",32842,32842,"CS2070","05-Jun-11",94
"7360",32843,32843,"CS1882","19-Jan-15",49
"7361",32848,32848,"CS4311","08-Sep-14",100
"7362",32851,32851,"CS3632","13-Mar-15",72
"7363",32859,32859,"CS1399","17-Jan-12",104
"7364",32860,32860,"CS5952","28-Oct-13",35
"7365",32887,32887,"CS2312","21-May-14",95
"7366",32896,32896,"CS4147","20-Feb-15",43
"7367",32897,32897,"CS3396","24-May-12",75
"7368",32901,32901,"CS5687","06-Feb-12",83
"7369",32912,32912,"CS2843","17-May-13",83
"7370",32913,32913,"CS3163","29-Jan-13",55
"7371",32934,32934,"CS2345","23-May-11",84
"7372",32937,32937,"CS3928","07-Aug-12",53
"7373",32943,32943,"CS2437","30-Jul-14",87
"7374",32951,32951,"CS2207","28-Feb-13",68
"7375",32955,32955,"CS1803","09-Nov-14",74
"7376",32959,32959,"CS4645","07-Dec-12",95
"7377",32963,32963,"CS2845","23-Apr-13",52
"7378",32967,32967,"CS3713","09-Nov-14",58
"7379",32969,32969,"CS4243","04-Apr-14",89
"7380",32970,32970,"CS2209","01-Aug-14",38
"7381",32972,32972,"CS3411","10-Jan-12",82
"7382",32978,32978,"CS4752","16-Jan-14",63
"7383",32982,32982,"CS1517","07-Mar-14",79
"7384",32988,32988,"CS2473","12-Dec-12",96
"7385",32991,32991,"CS2913","29-Oct-12",44
"7386",32995,32995,"CS5624","11-Jun-14",91
"7387",33010,33010,"CS2721","20-Feb-15",91
"7388",33011,33011,"CS2366","29-Nov-11",58
"7389",33012,33012,"CS2252","24-Oct-13",45
"7390",33020,33020,"CS5405","02-Jan-14",42
"7391",33024,33024,"CS4798","14-Nov-12",96
"7392",33031,33031,"CS4924","20-May-13",77
"7393",33033,33033,"CS4954","29-Aug-12",41
"7394",33035,33035,"CS6088","14-Dec-14",55
"7395",33040,33040,"CS2591","19-Feb-12",77
"7396",33045,33045,"CS1241","16-May-12",67
"7397",33049,33049,"CS5775","19-Dec-12",89
"7398",33052,33052,"CS2693","27-Nov-11",67
"7399",33056,33056,"CS5825","29-Jun-12",36
"7400",33064,33064,"CS2580","09-May-12",37
"7401",33068,33068,"CS2781","02-Oct-11",103
"7402",33072,33072,"CS5835","25-Jan-13",57
"7403",33073,33073,"CS2687","24-Apr-14",45
"7404",33077,33077,"CS1977","22-Jan-13",42
"7405",33081,33081,"CS4527","21-Nov-14",65
"7406",33083,33083,"CS5201","21-May-12",78
"7407",33101,33101,"CS4115","30-Nov-14",90
"7408",33103,33103,"CS1890","15-Sep-11",43
"7409",33109,33109,"CS3160","28-Jan-14",103
"7410",33112,33112,"CS2294","13-Mar-14",67
"7411",33118,33118,"CS2887","15-Dec-11",103
"7412",33120,33120,"CS4331","06-Aug-13",104
"7413",33122,33122,"CS3025","24-Sep-13",85
"7414",33128,33128,"CS3789","17-Feb-14",81
"7415",33130,33130,"CS5659","16-Jun-13",79
"7416",33136,33136,"CS5376","28-Jan-13",74
"7417",33141,33141,"CS5633","22-Jun-12",81
"7418",33142,33142,"CS5724","29-Jul-13",69
"7419",33143,33143,"CS1241","15-May-13",92
"7420",33146,33146,"CS2703","10-Nov-13",88
"7421",33154,33154,"CS3374","10-Jan-15",45
"7422",33156,33156,"CS2164","16-Feb-14",81
"7423",33164,33164,"CS4023","23-Oct-13",73
"7424",33166,33166,"CS4160","29-Aug-13",83
"7425",33170,33170,"CS5763","31-Jul-12",55
"7426",33171,33171,"CS4522","26-Aug-12",75
"7427",33184,33184,"CS4152","20-Jan-13",80
"7428",33189,33189,"CS3128","10-Feb-13",46
"7429",33193,33193,"CS2328","27-Jul-13",58
"7430",33198,33198,"CS1123","27-Nov-14",61
"7431",33201,33201,"CS1939","02-Sep-12",55
"7432",33205,33205,"CS3341","10-Apr-12",45
"7433",33208,33208,"CS4054","22-Sep-11",50
"7434",33209,33209,"CS2540","17-Dec-11",100
"7435",33212,33212,"CS2252","13-Dec-14",76
"7436",33215,33215,"CS1241","30-May-11",35
"7437",33216,33216,"CS5838","15-Sep-14",80
"7438",33219,33219,"CS1948","11-Oct-13",85
"7439",33222,33222,"CS1558","28-Sep-14",45
"7440",33238,33238,"CS2502","28-Jan-13",80
"7441",33239,33239,"CS4604","23-Dec-14",50
"7442",33241,33241,"CS2897","25-Jun-13",69
"7443",33243,33243,"CS5983","27-Oct-14",104
"7444",33245,33245,"CS2885","26-Jan-14",35
"7445",33250,33250,"CS4086","29-Oct-12",63
"7446",33253,33253,"CS2892","23-Sep-14",55
"7447",33255,33255,"CS4160","26-Jan-14",94
"7448",33260,33260,"CS2776","17-Apr-14",57
"7449",33265,33265,"CS5970","25-Jul-13",39
"7450",33270,33270,"CS1985","26-Mar-13",40
"7451",33277,33277,"CS4388","20-Apr-14",104
"7452",33280,33280,"CS4082","30-Dec-14",46
"7453",33284,33284,"CS3061","12-Jun-12",94
"7454",33289,33289,"CS1961","10-Nov-11",96
"7455",33301,33301,"CS3904","22-Nov-12",38
"7456",33316,33316,"CS6019","03-Oct-12",50
"7457",33319,33319,"CS5335","25-May-14",74
"7458",33324,33324,"CS1740","17-May-11",87
"7459",33325,33325,"CS2011","10-Jul-11",76
"7460",33332,33332,"CS1453","06-Nov-13",59
"7461",33343,33343,"CS4703","26-Aug-11",94
"7462",33349,33349,"CS2531","02-Jun-12",36
"7463",33350,33350,"CS2366","24-Oct-11",100
"7464",33356,33356,"CS5811","18-Oct-14",43
"7465",33358,33358,"CS1836","12-Aug-12",88
"7466",33360,33360,"CS4578","08-Feb-14",60
"7467",33361,33361,"CS1683","03-Aug-11",78
"7468",33364,33364,"CS2074","17-Jan-14",89
"7469",33366,33366,"CS1445","15-May-12",52
"7470",33368,33368,"CS3454","08-Sep-13",51
"7471",33369,33369,"CS3250","27-Apr-13",59
"7472",33374,33374,"CS4703","20-Nov-11",62
"7473",33385,33385,"CS4226","12-Mar-12",59
"7474",33389,33389,"CS5791","04-Dec-12",68
"7475",33391,33391,"CS5182","18-Jul-11",90
"7476",33406,33406,"CS6067","12-Nov-11",51
"7477",33410,33410,"CS5129","07-Mar-13",99
"7478",33413,33413,"CS4951","13-Jun-13",62
"7479",33423,33423,"CS5114","23-Jan-13",94
"7480",33424,33424,"CS5111","04-Oct-13",97
"7481",33426,33426,"CS3411","30-Mar-14",66
"7482",33431,33431,"CS4328","22-Dec-13",54
"7483",33436,33436,"CS3073","07-Mar-14",97
"7484",33444,33444,"CS4331","04-Oct-11",40
"7485",33446,33446,"CS4975","07-Jun-12",96
"7486",33450,33450,"CS4889","08-Aug-12",96
"7487",33455,33455,"CS5467","22-Aug-11",48
"7488",33456,33456,"CS5461","27-May-13",74
"7489",33460,33460,"CS5345","09-Jul-12",85
"7490",33474,33474,"CS2771","02-Jul-11",82
"7491",33475,33475,"CS4103","03-Sep-12",45
"7492",33476,33476,"CS3343","23-Jan-13",61
"7493",33481,33481,"CS2424","12-Jul-13",55
"7494",33484,33484,"CS3276","26-Jan-13",54
"7495",33490,33490,"CS3410","11-Jun-11",89
"7496",33492,33492,"CS3266","03-Oct-13",39
"7497",33500,33500,"CS2086","15-Jun-12",102
"7498",33502,33502,"CS3359","25-Jul-13",67
"7499",33510,33510,"CS3291","26-Feb-14",69
"7500",33514,33514,"CS5565","25-May-11",93
"7501",33515,33515,"CS4665","30-Jun-13",92
"7502",33521,33521,"CS4077","12-Mar-13",58
"7503",33525,33525,"CS4148","03-Apr-14",90
"7504",33534,33534,"CS3988","19-Feb-12",38
"7505",33538,33538,"CS2442","20-Feb-13",87
"7506",33555,33555,"CS1959","06-Jan-14",104
"7507",33568,33568,"CS3069","14-Feb-13",55
"7508",33577,33577,"CS5650","24-Sep-12",36
"7509",33594,33594,"CS3176","15-Jan-13",76
"7510",33595,33595,"CS1588","03-Sep-13",76
"7511",33599,33599,"CS5033","07-Jan-12",41
"7512",33601,33601,"CS3353","05-Feb-15",37
"7513",33605,33605,"CS5033","21-Dec-12",71
"7514",33614,33614,"CS4522","03-May-12",73
"7515",33623,33623,"CS4074","12-Jun-14",86
"7516",33638,33638,"CS5855","21-Nov-12",77
"7517",33652,33652,"CS2352","26-Oct-12",90
"7518",33659,33659,"CS4864","19-Nov-13",89
"7519",33663,33663,"CS3454","11-Dec-13",43
"7520",33670,33670,"CS2313","25-Apr-14",57
"7521",33675,33675,"CS2502","18-Jul-12",66
"7522",33677,33677,"CS5855","07-Jun-13",60
"7523",33678,33678,"CS3489","20-Feb-14",83
"7524",33680,33680,"CS4851","14-Aug-12",62
"7525",33681,33681,"CS3925","20-Jun-12",68
"7526",33691,33691,"CS3207","19-Nov-13",56
"7527",33701,33701,"CS1844","28-Apr-13",41
"7528",33703,33703,"CS3291","24-Nov-13",89
"7529",33712,33712,"CS3182","27-Dec-13",70
"7530",33713,33713,"CS6039","07-Nov-14",58
"7531",33714,33714,"CS5156","21-Nov-11",48
"7532",33716,33716,"CS4338","06-Oct-14",44
"7533",33722,33722,"CS3374","05-Feb-14",101
"7534",33730,33730,"CS3025","20-Apr-12",53
"7535",33738,33738,"CS5910","10-Sep-14",103
"7536",33740,33740,"CS5060","19-Feb-12",87
"7537",33741,33741,"CS1259","11-Sep-12",87
"7538",33748,33748,"CS6066","03-May-14",36
"7539",33762,33762,"CS1934","13-Jun-14",95
"7540",33773,33773,"CS5218","21-Jul-12",97
"7541",33777,33777,"CS4418","15-Jul-11",89
"7542",33784,33784,"CS1883","13-Nov-11",73
"7543",33785,33785,"CS1909","28-Jan-14",80
"7544",33791,33791,"CS4490","07-Jun-11",82
"7545",33795,33795,"CS4908","19-Apr-13",94
"7546",33799,33799,"CS5774","14-Mar-14",42
"7547",33805,33805,"CS2927","05-Mar-12",101
"7548",33808,33808,"CS4393","18-Dec-13",83
"7549",33810,33810,"CS4054","17-Sep-14",69
"7550",33835,33835,"CS1425","26-Feb-14",85
"7551",33841,33841,"CS4897","18-May-13",37
"7552",33843,33843,"CS3641","03-Feb-13",67
"7553",33860,33860,"CS3787","16-Mar-12",79
"7554",33861,33861,"CS5490","08-Jul-14",55
"7555",33868,33868,"CS5784","07-May-14",74
"7556",33874,33874,"CS1580","12-Jul-11",40
"7557",33875,33875,"CS4927","18-Oct-13",79
"7558",33899,33899,"CS3593","25-Dec-12",67
"7559",33900,33900,"CS2469","24-Jun-13",61
"7560",33901,33901,"CS5640","07-Dec-12",68
"7561",33902,33902,"CS4627","29-Nov-12",85
"7562",33911,33911,"CS3854","17-Sep-13",51
"7563",33914,33914,"CS5777","31-Jul-14",88
"7564",33919,33919,"CS2493","20-May-11",41
"7565",33942,33942,"CS2580","13-Jul-14",54
"7566",33946,33946,"CS3015","08-Jan-13",93
"7567",33954,33954,"CS3411","16-Jun-13",66
"7568",33969,33969,"CS3593","07-Oct-12",79
"7569",33977,33977,"CS1241","22-May-13",49
"7570",33978,33978,"CS5012","12-Oct-12",76
"7571",33983,33983,"CS1820","15-Dec-11",79
"7572",33984,33984,"CS4226","01-Jan-15",85
"7573",33992,33992,"CS5938","24-Aug-14",40
"7574",34000,34000,"CS1405","03-May-13",88
"7575",34002,34002,"CS4674","08-Jul-11",65
"7576",34003,34003,"CS5778","07-Oct-14",75
"7577",34006,34006,"CS5664","18-Nov-12",62
"7578",34014,34014,"CS2881","26-Aug-11",92
"7579",34016,34016,"CS4043","05-Apr-14",103
"7580",34019,34019,"CS2618","11-Jul-12",71
"7581",34027,34027,"CS2797","15-Jul-14",36
"7582",34034,34034,"CS2767","23-Jul-12",61
"7583",34038,34038,"CS3396","17-Feb-15",71
"7584",34052,34052,"CS3658","12-Feb-12",98
"7585",34053,34053,"CS2026","28-Jan-14",96
"7586",34056,34056,"CS4043","20-Nov-13",47
"7587",34063,34063,"CS2447","07-Dec-13",86
"7588",34067,34067,"CS2613","05-Jan-15",92
"7589",34079,34079,"CS2366","23-Oct-11",56
"7590",34087,34087,"CS5799","21-Jul-11",98
"7591",34097,34097,"CS5299","22-Dec-13",58
"7592",34103,34103,"CS2302","29-Jun-13",87
"7593",34107,34107,"CS5408","04-Feb-13",60
"7594",34114,34114,"CS4205","01-Aug-12",99
"7595",34121,34121,"CS1663","19-Aug-14",85
"7596",34133,34133,"CS5140","12-Aug-12",57
"7597",34137,34137,"CS5060","31-Dec-13",97
"7598",34141,34141,"CS3621","07-Feb-14",55
"7599",34145,34145,"CS5569","02-Jul-12",59
"7600",34150,34150,"CS2837","12-Sep-11",86
"7601",34162,34162,"CS4115","28-Mar-14",65
"7602",34168,34168,"CS2086","03-Apr-14",56
"7603",34173,34173,"CS3052","04-Feb-15",49
"7604",34195,34195,"CS4074","25-Dec-12",68
"7605",34204,34204,"CS3621","12-Oct-13",78
"7606",34205,34205,"CS1330","28-Dec-13",87
"7607",34221,34221,"CS3135","23-Sep-12",86
"7608",34223,34223,"CS5909","12-Aug-13",52
"7609",34232,34232,"CS3433","22-Jul-12",57
"7610",34237,34237,"CS5126","21-May-13",35
"7611",34240,34240,"CS5156","14-Jul-13",103
"7612",34241,34241,"CS3789","17-Feb-12",47
"7613",34248,34248,"CS3668","18-Jun-12",51
"7614",34254,34254,"CS1206","29-Jun-14",75
"7615",34255,34255,"CS5427","24-Jul-11",101
"7616",34258,34258,"CS3983","24-Sep-14",60
"7617",34261,34261,"CS5467","14-Feb-14",54
"7618",34270,34270,"CS3617","16-Aug-13",95
"7619",34271,34271,"CS1472","03-Jan-12",62
"7620",34276,34276,"CS5546","25-May-12",71
"7621",34287,34287,"CS5057","31-Dec-11",45
"7622",34291,34291,"CS4171","13-Nov-13",55
"7623",34296,34296,"CS2137","04-Mar-15",56
"7624",34298,34298,"CS1270","06-Jan-13",84
"7625",34299,34299,"CS1710","30-Oct-11",62
"7626",34309,34309,"CS4830","18-Nov-12",88
"7627",34317,34317,"CS5295","25-Sep-14",100
"7628",34321,34321,"CS2898","17-Aug-13",35
"7629",34322,34322,"CS4121","05-Nov-13",96
"7630",34326,34326,"CS2263","01-Sep-11",63
"7631",34331,34331,"CS5952","15-Oct-12",49
"7632",34336,34336,"CS5815","18-Nov-13",72
"7633",34338,34338,"CS2231","22-Dec-14",92
"7634",34342,34342,"CS5201","01-Jul-11",73
"7635",34344,34344,"CS5155","06-Oct-14",69
"7636",34359,34359,"CS5225","27-Sep-13",80
"7637",34366,34366,"CS1721","10-Jan-15",94
"7638",34379,34379,"CS4853","14-Apr-13",51
"7639",34383,34383,"CS5565","30-Dec-11",54
"7640",34395,34395,"CS4694","18-Aug-12",52
"7641",34401,34401,"CS2533","26-Aug-13",66
"7642",34402,34402,"CS6072","01-Sep-11",85
"7643",34417,34417,"CS4267","28-May-12",97
"7644",34425,34425,"CS5383","03-Dec-12",54
"7645",34429,34429,"CS1752","23-Dec-11",71
"7646",34430,34430,"CS3454","21-May-13",84
"7647",34431,34431,"CS5742","22-May-12",84
"7648",34437,34437,"CS2122","12-Aug-14",66
"7649",34438,34438,"CS5812","02-Nov-11",58
"7650",34439,34439,"CS3642","03-Aug-12",42
"7651",34447,34447,"CS2148","15-Apr-13",43
"7652",34473,34473,"CS1580","19-Aug-12",62
"7653",34476,34476,"CS5553","07-Sep-13",87
"7654",34480,34480,"CS5930","28-Jun-11",67
"7655",34482,34482,"CS3011","20-May-14",38
"7656",34483,34483,"CS1347","06-Nov-12",80
"7657",34485,34485,"CS1423","22-Apr-14",48
"7658",34487,34487,"CS4911","22-Jun-12",79
"7659",34490,34490,"CS4688","15-Nov-11",45
"7660",34493,34493,"CS1244","06-May-12",67
"7661",34494,34494,"CS2311","04-Sep-11",102
"7662",34496,34496,"CS1977","16-Jan-14",62
"7663",34500,34500,"CS5566","17-Apr-12",52
"7664",34505,34505,"CS3786","26-Mar-13",100
"7665",34507,34507,"CS3857","07-Oct-13",51
"7666",34508,34508,"CS3568","23-Nov-11",47
"7667",34519,34519,"CS2678","30-Jun-13",59
"7668",34524,34524,"CS2373","14-Jun-13",38
"7669",34530,34530,"CS3419","18-Oct-12",58
"7670",34540,34540,"CS4775","06-Jan-15",61
"7671",34542,34542,"CS1850","10-Aug-12",105
"7672",34548,34548,"CS5810","04-Mar-15",96
"7673",34562,34562,"CS1624","03-Aug-14",81
"7674",34563,34563,"CS5480","14-Mar-14",88
"7675",34564,34564,"CS1583","29-Oct-11",74
"7676",34567,34567,"CS5553","06-Mar-15",86
"7677",34570,34570,"CS2296","18-Jan-13",77
"7678",34578,34578,"CS5815","19-Mar-12",82
"7679",34580,34580,"CS5156","06-Dec-14",86
"7680",34588,34588,"CS5668","29-Dec-13",89
"7681",34593,34593,"CS1836","16-Oct-13",83
"7682",34594,34594,"CS3418","26-Dec-11",101
"7683",34604,34604,"CS1396","25-May-11",90
"7684",34627,34627,"CS1527","10-Mar-12",37
"7685",34628,34628,"CS6018","11-Jan-14",89
"7686",34636,34636,"CS3124","04-Nov-13",61
"7687",34637,34637,"CS5043","27-Dec-14",45
"7688",34642,34642,"CS3964","14-Aug-12",103
"7689",34648,34648,"CS3001","20-Feb-14",81
"7690",34651,34651,"CS2930","25-Jun-12",56
"7691",34652,34652,"CS1405","02-Aug-12",45
"7692",34653,34653,"CS5367","29-Nov-13",90
"7693",34656,34656,"CS2885","13-Dec-12",37
"7694",34667,34667,"CS4975","21-Sep-11",53
"7695",34668,34668,"CS4425","21-Nov-14",87
"7696",34672,34672,"CS2905","30-Jan-14",99
"7697",34677,34677,"CS1445","27-Oct-11",53
"7698",34678,34678,"CS5415","06-Mar-13",57
"7699",34679,34679,"CS4109","29-Nov-13",101
"7700",34688,34688,"CS1909","27-Dec-14",77
"7701",34694,34694,"CS3015","11-Oct-12",105
"7702",34696,34696,"CS4960","22-Dec-14",52
"7703",34702,34702,"CS3475","01-Aug-12",52
"7704",34707,34707,"CS2765","06-Apr-12",85
"7705",34715,34715,"CS2390","18-Oct-13",86
"7706",34718,34718,"CS1332","24-Sep-11",101
"7707",34724,34724,"CS3209","10-Dec-14",83
"7708",34728,34728,"CS4109","21-Mar-13",48
"7709",34734,34734,"CS4629","30-Jan-14",59
"7710",34740,34740,"CS5181","18-Jun-11",55
"7711",34742,34742,"CS1273","30-Jun-12",52
"7712",34746,34746,"CS2294","04-Jun-14",56
"7713",34747,34747,"CS2512","15-Sep-12",55
"7714",34748,34748,"CS4311","05-Oct-13",82
"7715",34749,34749,"CS3061","01-Jun-11",55
"7716",34750,34750,"CS2416","15-Oct-14",46
